value,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_n_estimators,params_reg_lambda,user_attrs_ACC,user_attrs_WF1,notUsed_precision,notUsed_recall,notUsed_f1-score,notUsed_support,Used_precision,Used_recall,Used_f1-score,Used_support,accuracy,zeroPreds,model,option
0.9800355801541807,1,0.8375657973303843,0.034805748380026674,0.07411149372158599,9,450,0.021990425074877876,0.9800355801541807,0.6480836236933798,0.9832255456750202,0.9963137415523244,0.989726375750178,4883.0,0.8378378378378378,0.5284090909090909,0.6480836236933798,176.0,0.9800355801541807,0.0,XG,best
0.9800355801541807,1,0.7778266146315456,0.045461157803662174,0.0417123353664163,8,350,0.010244207088133317,0.9800355801541807,0.6431095406360424,0.9828352180936996,0.9967233258242884,0.9897305541433655,4883.0,0.8504672897196262,0.5170454545454546,0.6431095406360424,176.0,0.9800355801541807,0.0,XG,best
0.9800355801541807,2,0.7141630102503875,0.011300838889225954,0.07340533386619126,10,400,0.002894420843363435,0.9800355801541807,0.6529209621993127,0.9836165048543689,0.9959041572803604,0.9897221939554289,4883.0,0.8260869565217391,0.5397727272727273,0.6529209621993127,176.0,0.9800355801541807,0.0,XG,best
0.9800355801541807,0,0.9829954290711367,0.04086642139559554,0.057367249649017175,7,200,0.00038741290172727066,0.9800355801541807,0.6431095406360424,0.9828352180936996,0.9967233258242884,0.9897305541433655,4883.0,0.8504672897196262,0.5170454545454546,0.6431095406360424,176.0,0.9800355801541807,0.0,XG,best
0.9800355801541807,1,0.6786097191119091,0.11554952289392362,0.08511352242830428,10,400,0.024463992776887652,0.9800355801541807,0.6431095406360424,0.9828352180936996,0.9967233258242884,0.9897305541433655,4883.0,0.8504672897196262,0.5170454545454546,0.6431095406360424,176.0,0.9800355801541807,0.0,XG,best
0.9800355801541807,1,0.8246245125909918,0.051548662993763886,0.07803883838413532,7,350,0.8839877591073386,0.9800355801541807,0.6431095406360424,0.9828352180936996,0.9967233258242884,0.9897305541433655,4883.0,0.8504672897196262,0.5170454545454546,0.6431095406360424,176.0,0.9800355801541807,0.0,XG,best
0.9798379126309548,1,0.7471035994333234,0.041536530817940204,0.0669929537367514,7,450,0.5887697181630388,0.9798379126309548,0.6408450704225352,0.9828317511613816,0.9965185336883063,0.9896278218425869,4883.0,0.8425925925925926,0.5170454545454546,0.6408450704225352,176.0,0.9798379126309548,0.0,XG,best
0.9798379126309548,1,0.6658414662226805,0.021921955968328518,0.06368964807882649,7,400,0.02072156998968939,0.9798379126309548,0.6382978723404256,0.9826367857863921,0.9967233258242884,0.9896299308662058,4883.0,0.8490566037735849,0.5113636363636364,0.6382978723404256,176.0,0.9798379126309548,0.0,XG,best
0.9798379126309548,1,0.7253294508927346,0.0669246098705166,0.05328152540002165,7,500,0.13484652588640234,0.9798379126309548,0.6408450704225352,0.9828317511613816,0.9965185336883063,0.9896278218425869,4883.0,0.8425925925925926,0.5170454545454546,0.6408450704225352,176.0,0.9798379126309548,0.0,XG,best
0.9798379126309548,1,0.7911810158622092,0.17181017079581326,0.031600421302777765,8,350,0.11297163854599214,0.9798379126309548,0.6382978723404256,0.9826367857863921,0.9967233258242884,0.9896299308662058,4883.0,0.8490566037735849,0.5113636363636364,0.6382978723404256,176.0,0.9798379126309548,0.0,XG,best
