Index,globalInd,opt,timeOpt,locOpt,catOpt,modelOpt,encDim,denom,n_layers,n_units_layer_0,n_units_layer_1,n_units_layer_2,lrate,nEpoch,dropout_prob,weight_decay,objmean,objsd,meantop5,sdtop5,meanbottom5,sdbottom5,meantime,long5time,bestobj,wf1top5,acctop5
76,376,1,raw,2dpos,WTE,NN,16.0,5000.0,1,128,,,0.0371421496094435,500,0.272350264296436,0.0001837975767338,0.9750543585688872,0.0037528155614571,0.9775845028661792,0.0002997776415912,0.9652105159122356,1.2412670766236366e-16,0.12,1.0,0.9778612373986952,0.576102154556289,0.9775845028661792
77,377,1,raw,2dpos,onehot,NN,16.0,5000.0,1,512,,,0.0188231687149882,500,0.3714562981244282,4.402604702040257e-05,0.9756513144890292,0.0031595751645588,0.9773077683336628,8.839960377543491e-05,0.9670685906305592,0.0041547813774457,0.14,1.0,0.9774659023522436,0.5722498528666533,0.9773077683336628
78,378,1,raw,elliptic,5FTE,NN,,,1,256,,,0.0147388249940053,400,0.1517687348180366,6.826553056961542e-05,0.9727811820517888,0.0051266559885033,0.9768333662779206,0.0001653805152271,0.9652105159122356,1.2412670766236366e-16,0.18,1.0,0.9770705673057916,0.5419280584592213,0.9768333662779206
79,379,1,raw,elliptic,WTE,NN,,,3,512,256.0,128.0,0.0034254929849118,300,0.1584130239570018,0.0003300410406575,0.9719391184028464,0.0053432140152648,0.9765566317454042,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.1,1.0,0.9766752322593398,0.5379668171855835,0.9765566317454042
80,380,1,raw,elliptic,onehot,NN,,,2,256,256.0,,0.0037742696991122,500,0.16879481220464,0.0001583833159742,0.9723146866969756,0.0053657681224648,0.9768728997825658,0.0,0.9652105159122356,1.2412670766236366e-16,0.16,1.0,0.9768728997825658,0.5439025125931288,0.9768728997825658
81,381,1,raw,polar,5FTE,NN,,,3,256,512.0,256.0,0.0060748282535063,300,0.2972250676963091,5.637893273703441e-05,0.972164459379324,0.005507348742169,0.9769519667918564,0.0002253756523224,0.9652105159122356,1.2412670766236366e-16,0.3,1.0,0.9772682348290176,0.5453177186938635,0.9769519667918564
82,382,1,raw,polar,WTE,NN,,,3,256,128.0,512.0,0.0129527746132868,500,0.0493599034034381,0.0002074119259058,0.9718956315477366,0.0055902670981853,0.9774263688475984,0.0001653805152271,0.9652105159122356,1.2412670766236366e-16,0.46,1.0,0.9776635698754694,0.5549496291481029,0.9774263688475984
83,383,1,raw,polar,onehot,NN,,,3,256,512.0,512.0,0.0017078238322601,500,0.003746186105362,0.0001710953619995,0.9729946629768728,0.005424662294017,0.9775054358568888,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.52,1.2,0.9776635698754694,0.555812955996352,0.9775054358568888
84,384,1,raw,raw,5FTE,NN,,,3,128,128.0,256.0,0.0196251368808437,500,0.1386793450496014,0.0004977868940854,0.974635303419648,0.0051095476619693,0.978414706463728,0.000216533922714,0.9652105159122356,1.2412670766236366e-16,0.42,1.0,0.9786519074915992,0.5843857722252894,0.978414706463728
85,385,1,raw,raw,WTE,NN,,,3,256,128.0,256.0,0.002215030670095,400,0.4156159690863525,0.0006638273249831,0.9721684127297884,0.0060110934647231,0.9780984384265664,8.839960377543491e-05,0.9652105159122356,1.2412670766236366e-16,0.1,1.0,0.9782565724451472,0.5653868567556316,0.9780984384265664
86,386,1,raw,raw,onehot,NN,,,3,128,128.0,512.0,0.0122593644187294,500,0.3607973216161825,0.0002278365754546,0.9726428147855308,0.0059133281935772,0.9782565724451472,0.0001397720460933,0.9652105159122356,1.2412670766236366e-16,0.36,1.0,0.9784542399683732,0.5757429309566452,0.9782565724451472
87,387,1,raw,zone,5FTE,NN,,,3,128,512.0,128.0,0.0099737028893306,400,0.4227301038813051,0.0001587529287256,0.9733939513737891,0.0057219855021493,0.9783751729590828,0.000108266961357,0.9652105159122356,1.2412670766236366e-16,0.6,1.4,0.9784542399683732,0.5839533106487802,0.9783751729590828
88,388,1,raw,zone,WTE,NN,,,3,256,256.0,128.0,0.0231113859878932,400,0.3180489537150228,0.000708282921385,0.973133030243131,0.0055792944285442,0.9781379719312115,0.0001767992075508,0.9652105159122356,1.2412670766236366e-16,0.14,1.0,0.9784542399683732,0.576792901957915,0.9781379719312115
89,389,1,raw,zone,onehot,NN,,,2,512,256,,0.01051811726001819,500,0.06803925720244615,4.694066624068555e-05,0.9733386044672858,0.006209151923230009,0.9791263095473413,0.0002253756523224065,0.9652105159122357,1.2412670766236366e-16,0.6,1.2,0.9794425775845028,0.6025358283753321,0.9791263095473413
