value,duration,params_max_depth,params_max_features,params_max_samples,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_ACC,user_attrs_WF1,notUsed_precision,notUsed_recall,notUsed_f1-score,notUsed_support,Used_precision,Used_recall,Used_f1-score,Used_support,accuracy,zeroPreds,model,option
0.9752915595967583,79,20,sqrt,0.9528683421004609,9,2,650,0.9752915595967583,0.45414847161572053,0.975229724330803,0.999795207864018,0.9873596925877237,4883.0,0.9811320754716981,0.29545454545454547,0.45414847161572053,176.0,0.9752915595967583,0.0,RF,worst
0.9752915595967583,31,40,log2,0.8853537046901966,4,2,400,0.9752915595967583,0.45414847161572053,0.975229724330803,0.999795207864018,0.9873596925877237,4883.0,0.9811320754716981,0.29545454545454547,0.45414847161572053,176.0,0.9752915595967583,0.0,RF,worst
0.9752915595967583,33,20,log2,0.9199623609193736,4,4,450,0.9752915595967583,0.45414847161572053,0.975229724330803,0.999795207864018,0.9873596925877237,4883.0,0.9811320754716981,0.29545454545454547,0.45414847161572053,176.0,0.9752915595967583,0.0,RF,worst
0.9752915595967583,24,10,log2,0.8852153689602666,1,2,550,0.9752915595967583,0.45414847161572053,0.975229724330803,0.999795207864018,0.9873596925877237,4883.0,0.9811320754716981,0.29545454545454547,0.45414847161572053,176.0,0.9752915595967583,0.0,RF,worst
0.9750938920735324,71,50,sqrt,0.6081635386863006,6,9,850,0.9750938920735324,0.4473684210526316,0.9750349510685041,0.999795207864018,0.9872598584428716,4883.0,0.9807692307692307,0.2897727272727273,0.4473684210526316,176.0,0.9750938920735324,0.0,RF,worst
0.9750938920735324,25,25,sqrt,0.6335451352209444,7,7,300,0.9750938920735324,0.4473684210526316,0.9750349510685041,0.999795207864018,0.9872598584428716,4883.0,0.9807692307692307,0.2897727272727273,0.4473684210526316,176.0,0.9750938920735324,0.0,RF,worst
0.9750938920735324,58,25,log2,0.7227522274752203,4,2,900,0.9750938920735324,0.4473684210526316,0.9750349510685041,0.999795207864018,0.9872598584428716,4883.0,0.9807692307692307,0.2897727272727273,0.4473684210526316,176.0,0.9750938920735324,0.0,RF,worst
0.9750938920735324,52,15,log2,0.8162925962523145,5,2,900,0.9750938920735324,0.4473684210526316,0.9750349510685041,0.999795207864018,0.9872598584428716,4883.0,0.9807692307692307,0.2897727272727273,0.4473684210526316,176.0,0.9750938920735324,0.0,RF,worst
0.9748962245503063,40,10,log2,0.7664882774859739,3,4,1000,0.9748962245503063,0.44052863436123346,0.9748402555910544,0.999795207864018,0.9871600444848853,4883.0,0.9803921568627451,0.2840909090909091,0.44052863436123346,176.0,0.9748962245503063,0.0,RF,worst
0.9748962245503063,26,10,log2,0.921495998285101,2,5,550,0.9748962245503063,0.44052863436123346,0.9748402555910544,0.999795207864018,0.9871600444848853,4883.0,0.9803921568627451,0.2840909090909091,0.44052863436123346,176.0,0.9748962245503063,0.0,RF,worst
