sid,aid,routes,month,dow,dep,arr,nTrans,tway,OriLat,OriLon,DesLat,DesLon,OriZone,DesZone,oppo,typeD,nwDist,eucDist,caruse
189809,,902,12,Monday,560.5,599.5,0,1,44.947534,-93.088165,44.971988,-93.246139,Saint Paul Downtown,Univ of Minnesota,0,Sh,7.906761785,7.90674213,0
189810,,901,12,Monday,550,566,0,1,44.88077,-93.204922,44.934655,-93.229449,Airport and MoA,Minneapolis Market Area I,0,Home,3.911486127,3.911476404,0
189811,,901,12,Monday,546.5,562.5,0,1,44.88077,-93.204922,44.934655,-93.229449,Airport and MoA,Minneapolis Market Area I,0,Home,3.911486127,3.911476404,0
189813,,902,12,Monday,540,568,0,1,44.955776,-93.117045,44.973713,-93.231063,Saint Paul Market Area I,Univ of Minnesota,1,Ed,5.710993216,5.710979019,0
189815,,790,12,Monday,441,486,0,0,45.022213,-93.402943,44.977502,-93.267844,Hennepin Market Area III,Minneapolis Downtown,1,W,7.29232967,7.292311542,1
189819,,790,12,Monday,384.5,444.5,0,0,45.052426,-93.441159,44.971664,-93.27276,Hennepin Market Area III,Minneapolis Downtown,1,W,9.94657017,9.946545444,1
189825,,901,12,Monday,637.5,651.5,0,1,44.948353,-93.238902,44.902785,-93.202297,Minneapolis Market Area I,Airport and MoA,1,W,3.621623493,3.621614491,0
189828,,901,12,Monday,621.5,637.5,0,1,44.893222,-93.198084,44.94836,-93.238864,Airport and MoA,Minneapolis Market Area I,0,Home,4.299936484,4.299925795,0
189830,,901,12,Monday,631.5,645.5,0,1,44.94836,-93.238864,44.975101,-93.259722,Minneapolis Market Area I,Minneapolis Downtown,0,O,2.110411527,2.110406281,0
189831,,901,12,Monday,641,657,0,1,44.94836,-93.238864,44.976863,-93.265879,Minneapolis Market Area I,Minneapolis Downtown,1,Sh,2.37132921,2.371323315,0
189832,2022-12-12_69499426_1,902,12,Monday,617,625,0,1,44.971935,-93.246119,44.973645,-93.231064,Univ of Minnesota,Univ of Minnesota,0,Home,0.745534339,0.745532486,0
189834,,777,12,Monday,450,509,0,0,45.043662,-93.482043,44.974327,-93.280108,undefined,Minneapolis Downtown,1,W,10.97441182,10.97438453,0
189836,,902,12,Monday,660.5,683.5,0,1,44.954047,-93.097459,44.963091,-93.195441,Saint Paul Downtown,Saint Paul Market Area II,0,Home,4.831401319,4.831389309,0
189837,,901_902,12,Monday,693.1,715.9,1,1,44.94836,-93.238864,44.973645,-93.231064,Minneapolis Market Area I,Univ of Minnesota,1,Ed,3.521694016,1.788170547,0
189838,,777,12,Monday,365.5,422.5,0,0,45.043682,-93.479212,44.974327,-93.280108,Hennepin Market Area III,Minneapolis Downtown,1,W,10.85065356,10.85062659,0
189839,,777,12,Monday,380.5,440.5,0,0,45.043345,-93.505676,44.974327,-93.280108,undefined,Minneapolis Downtown,1,W,12.01591138,12.01588151,1
189840,,901,12,Monday,714,724,0,1,44.94836,-93.238864,44.962525,-93.247027,Minneapolis Market Area I,Minneapolis Market Area I,1,Home,1.056966751,1.056964124,0
189844,,10_901,12,Monday,650.7,718.3,1,1,45.006823,-93.247232,44.88077,-93.205,Minneapolis Market Area I,Airport and MoA,0,O,12.21439174,8.950873303,0
189846,,901,12,Monday,696.5,710.5,0,1,44.94836,-93.238864,44.975101,-93.259722,Minneapolis Market Area I,Minneapolis Downtown,0,Home,2.110411527,2.110406281,0
189848,,901,12,Monday,709,736,0,1,44.97496,-93.259658,44.874102,-93.224116,Minneapolis Downtown,Airport and MoA,1,W,7.182060361,7.182042508,0
189849,,901,12,Monday,702.5,712.5,0,1,44.948353,-93.238902,44.920736,-93.21992,Minneapolis Market Area I,Minneapolis Market Area II,1,Home,2.121904397,2.121899122,0
189850,,901,12,Monday,657,669,0,1,44.934651,-93.229461,44.902785,-93.202297,Minneapolis Market Area I,Airport and MoA,0,W,2.57132423,2.571317838,0
189851,2022-12-12_65846475_1,901,12,Monday,672,680,0,1,44.934655,-93.229449,44.94836,-93.238864,Minneapolis Market Area I,Minneapolis Market Area I,1,Sh,1.052896009,1.052893392,0
189852,,902,12,Monday,666,700,0,1,44.955741,-93.127216,44.976863,-93.265879,Saint Paul Market Area I,Minneapolis Downtown,1,Sh,6.935204943,6.935187703,0
189855,,901,12,Monday,689,710,0,1,44.948353,-93.238902,44.874102,-93.224116,Minneapolis Market Area I,Airport and MoA,1,W,5.180957781,5.180944902,0
189857,2022-12-12_68191758_1,901,12,Monday,739,762,0,1,44.968395,-93.251064,44.88077,-93.205,Univ of Minnesota,Airport and MoA,0,O,6.45969772,6.459681662,1
189858,,902,12,Monday,661.5,669.5,0,1,44.954047,-93.097459,44.955728,-93.105179,Saint Paul Downtown,Saint Paul Downtown,0,Home,0.39493361,0.394932628,0
189860,,901,12,Monday,756.5,784.5,0,1,44.874119,-93.224068,44.975101,-93.259722,Airport and MoA,Minneapolis Downtown,0,O,7.191699173,7.191681295,0
189863,,902,12,Monday,759.5,775.5,0,1,44.950663,-93.097492,44.955739,-93.147502,Saint Paul Downtown,Saint Paul Market Area I,0,Home,2.470257849,2.470251708,0
189865,,901,12,Monday,762,784,0,1,44.97496,-93.259658,44.893229,-93.19812,Minneapolis Downtown,Airport and MoA,1,W,6.39867588,6.398659974,0
189866,2022-12-12_24256795_1,901,12,Monday,771,789,0,1,44.94836,-93.238864,44.978597,-93.269919,Minneapolis Market Area I,Minneapolis Downtown,0,Home,2.582696012,2.582689592,0
189867,,901,12,Monday,805.5,819.5,0,1,44.948353,-93.238902,44.902785,-93.202297,Minneapolis Market Area I,Airport and MoA,1,Home,3.621623493,3.621614491,0
189868,,901,12,Monday,788.5,807.5,0,1,44.934651,-93.229461,44.874102,-93.224116,Minneapolis Market Area I,Airport and MoA,1,W,4.191702876,4.191692456,1
189870,,901,12,Monday,673,681,0,1,44.948353,-93.238902,44.934651,-93.229461,Minneapolis Market Area I,Minneapolis Market Area I,1,So,1.053266135,1.053263516,0
189871,,923_901,12,Monday,794.36,854.64,1,1,45.00428,-93.308271,44.874102,-93.224116,Minneapolis Market Area II,Airport and MoA,1,W,10.10409652,9.89096034,0
189872,2022-12-12_20868182_1,901,12,Monday,823,845,0,1,44.962518,-93.247072,44.88077,-93.205,Minneapolis Market Area I,Airport and MoA,0,O,6.011202917,6.011187974,0
189874,,901_902,12,Monday,787.1,822.9,1,1,44.94836,-93.238864,44.95565,-93.166107,Minneapolis Market Area I,Saint Paul Market Area I,1,So,6.885419645,3.592919064,0
189876,,901,12,Monday,811.5,835.5,0,1,44.962518,-93.247072,44.874102,-93.224116,Minneapolis Market Area I,Airport and MoA,1,Sh,6.211237905,6.211222465,0
189877,,3_901,12,Monday,830.98,863.02,1,1,44.98794,-93.22144,44.976863,-93.265879,Minneapolis Market Area II,Minneapolis Downtown,1,O,2.411027565,2.303686216,0
189878,,764,12,Monday,431.5,469.5,0,0,45.073417,-93.38112,44.976257,-93.267816,Hennepin Market Area III,Minneapolis Downtown,1,W,8.703885802,8.703864166,1
189880,,901,12,Monday,871,881,0,1,44.94836,-93.238864,44.962525,-93.247027,Minneapolis Market Area I,Minneapolis Market Area I,1,Home,1.056966751,1.056964124,0
189882,,723_764,12,Monday,393.6,463.4,1,0,45.10587,-93.376988,44.977362,-93.270437,Hennepin Market Area III,Minneapolis Downtown,1,O,10.5005088,10.29463678,0
189884,,901,12,Monday,848.5,864.5,0,1,44.88077,-93.204922,44.934655,-93.229449,Airport and MoA,Minneapolis Market Area I,0,Home,3.911486127,3.911476404,0
189885,,764,12,Monday,1006.5,1041.5,0,0,44.976883,-93.271998,45.0732,-93.380984,Minneapolis Downtown,Hennepin Market Area III,0,Home,8.52550734,8.525486147,0
189886,,901,12,Monday,885.5,915.5,0,1,44.874119,-93.224068,44.976863,-93.265879,Airport and MoA,Minneapolis Downtown,0,Sh,7.387453178,7.387434814,0
189887,,764,12,Monday,994,1036,0,0,44.975642,-93.269091,45.084745,-93.37576,Minneapolis Downtown,Hennepin Market Area III,1,Home,9.166701432,9.166678645,0
189889,,901,12,Monday,917,932,0,1,44.978541,-93.26996,44.948353,-93.238902,Minneapolis Downtown,Minneapolis Market Area I,1,Home,2.580044461,2.580038047,0
189891,,901,12,Monday,956,977,0,1,44.948353,-93.238902,44.874102,-93.224116,Minneapolis Market Area I,Airport and MoA,0,Sh,5.180957781,5.180944902,0
189892,,901,12,Monday,954.5,970.5,0,1,44.948353,-93.238902,44.893229,-93.19812,Minneapolis Market Area I,Airport and MoA,0,W,4.29912484,4.299114153,0
189894,,921_901_21,12,Monday,901.93,946.07,2,1,44.918001,-93.184692,44.948437,-93.277066,Saint Paul Market Area II,Minneapolis Market Area I,1,Home,5.80346266,4.982172072,0
189903,,901,12,Monday,1164,1185,0,1,44.948353,-93.238902,44.874102,-93.224116,Minneapolis Market Area I,Airport and MoA,0,Home,5.180957781,5.180944902,0
189904,,901,12,Monday,1129.5,1144.5,0,1,44.978541,-93.26996,44.948353,-93.238902,Minneapolis Downtown,Minneapolis Market Area I,1,Home,2.580044461,2.580038047,0
189905,,901_902,12,Monday,1134.6,1159.4,1,1,44.968406,-93.251029,44.963067,-93.195466,Univ of Minnesota,Saint Paul Market Area I,0,W,3.882886261,2.741671048,0
189906,,901,12,Monday,1117,1126,0,1,44.962518,-93.247072,44.948353,-93.238902,Minneapolis Market Area I,Minneapolis Market Area I,1,So,1.057096044,1.057093416,0
189907,,901,12,Monday,1119,1128,0,1,44.962518,-93.247072,44.948353,-93.238902,Minneapolis Market Area I,Minneapolis Market Area I,1,Home,1.057096044,1.057093416,0
189908,,901_923,12,Monday,1157.48,1184.52,1,1,44.94836,-93.238864,44.98459,-93.308021,Minneapolis Market Area I,Minneapolis Market Area II,0,So,4.745874482,4.207167783,0
189909,,901,12,Monday,1149,1169,0,1,44.874119,-93.224068,44.94836,-93.238864,Airport and MoA,Minneapolis Market Area I,1,Home,5.180341866,5.180328989,0
189910,,901,12,Monday,1149,1157,0,1,44.920758,-93.219847,44.934655,-93.229449,Minneapolis Market Area II,Minneapolis Market Area I,0,So,1.068827216,1.068824559,0
189911,,901_21,12,Monday,1138.44,1154.56,1,1,44.934655,-93.229449,44.948444,-93.260433,Minneapolis Market Area I,Minneapolis Market Area I,1,Home,2.108673774,1.789632456,0
189913,,901,12,Monday,1138,1155,0,1,44.980074,-93.273244,44.948353,-93.238902,Minneapolis Downtown,Minneapolis Market Area I,1,Home,2.761008438,2.761001575,0
189914,,901,12,Monday,1168,1188,0,1,44.874119,-93.224068,44.94836,-93.238864,Airport and MoA,Minneapolis Market Area I,0,So,5.180341866,5.180328989,0
189916,,901,12,Monday,1188.5,1198.5,0,1,44.94836,-93.238864,44.962525,-93.247027,Minneapolis Market Area I,Minneapolis Market Area I,1,Home,1.056966751,1.056964124,0
189919,,901,12,Monday,1232.5,1262.5,0,1,44.978541,-93.26996,44.874102,-93.224116,Minneapolis Downtown,Airport and MoA,0,Sh,7.556195798,7.556177015,0
189920,,902,12,Tuesday,429.5,445.5,0,1,44.955697,-93.125412,44.94613,-93.092306,Saint Paul Market Area I,Saint Paul Downtown,1,W,1.748480064,1.748475717,0
189921,,902,12,Tuesday,430.5,446.5,0,1,44.955697,-93.125412,44.94613,-93.092306,Saint Paul Market Area I,Saint Paul Downtown,1,W,1.748480064,1.748475717,0
189922,,902,12,Tuesday,431.5,443.5,0,1,44.955682,-93.105177,44.94613,-93.092306,Saint Paul Downtown,Saint Paul Downtown,1,W,0.911936302,0.911934035,0
189923,,65_902_68,12,Tuesday,445.82,497.18,2,1,44.971723,-93.126455,44.891973,-93.075511,Saint Paul Market Area II,Dakota Market Area III,1,W,6.975129309,6.047054502,0
189925,,902,12,Tuesday,482,509,0,1,44.971935,-93.246119,44.95571,-93.135578,Univ of Minnesota,Saint Paul Market Area I,0,Home,5.519926744,5.519913022,0
189926,,902,12,Tuesday,502.5,539.5,0,1,44.971794,-93.253428,44.954023,-93.097507,Minneapolis Downtown,Saint Paul Downtown,1,W,7.721987568,7.721968372,0
189927,2022-12-13_93578575_1,902,12,Tuesday,522,533,0,1,44.971988,-93.246139,44.976863,-93.265879,Univ of Minnesota,Minneapolis Downtown,1,W,1.022271075,1.022268534,0
189928,2022-12-13_25683880_1,902,12,Tuesday,522,535,0,1,44.976796,-93.265899,44.973645,-93.231064,Minneapolis Downtown,Univ of Minnesota,1,Ed,1.717111946,1.717107677,0
189929,2022-12-13_22521487_1,902,12,Tuesday,546.5,577.5,0,1,44.954047,-93.097459,44.973713,-93.231063,Saint Paul Downtown,Univ of Minnesota,1,W,6.672375424,6.672358837,0
189931,2022-12-13_51840297_1,902,12,Tuesday,548,561,0,1,44.971754,-93.215229,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,Ed,1.511427951,1.511424194,0
189932,,902,12,Tuesday,541.5,549.5,0,1,44.971935,-93.246119,44.973645,-93.231064,Univ of Minnesota,Univ of Minnesota,1,So,0.745534339,0.745532486,0
189933,,902,12,Tuesday,554,568,0,1,44.971935,-93.246119,44.967132,-93.20574,Univ of Minnesota,Saint Paul Market Area I,1,W,2.002023253,2.002018276,0
189934,,902,12,Tuesday,542.5,550.5,0,1,44.971935,-93.246119,44.973645,-93.231064,Univ of Minnesota,Univ of Minnesota,1,Home,0.745534339,0.745532486,0
189935,,62_902,12,Tuesday,563.48,608.52,1,1,44.999238,-93.106034,44.967838,-93.207226,Ramsey Market Area III,Saint Paul Market Area II,1,W,8.093297536,5.402519039,0
189936,,902,12,Tuesday,542.5,558.5,0,1,44.973645,-93.231064,44.956386,-93.178742,Univ of Minnesota,Saint Paul Market Area I,1,Home,2.822554832,2.822547815,0
189937,,902,12,Tuesday,545.5,558.5,0,1,44.971754,-93.215229,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,Ed,1.511427951,1.511424194,0
189938,2022-12-13_46175691_1,902,12,Tuesday,545,558,0,1,44.971988,-93.246139,44.978597,-93.269919,Univ of Minnesota,Minneapolis Downtown,0,Ed,1.249175471,1.249172366,0
189941,2022-12-13_23068915_1,902,12,Tuesday,644.5,658.5,0,1,44.971935,-93.246119,44.967132,-93.20574,Univ of Minnesota,Saint Paul Market Area I,1,Home,2.002023253,2.002018276,0
189942,,294,12,Tuesday,388,432,0,0,45.03971,-92.841309,44.948745,-93.083499,Washington Market Area III,Saint Paul Downtown,1,W,13.40641766,13.40638433,1
189943,2022-12-13_15555108_1,902,12,Tuesday,606,614,0,1,44.974799,-93.222881,44.973713,-93.231063,Univ of Minnesota,Univ of Minnesota,1,Ed,0.407034191,0.407033179,0
189945,,901,12,Tuesday,610,620,0,1,44.920758,-93.219847,44.94836,-93.238864,Minneapolis Market Area II,Minneapolis Market Area I,1,O,2.121721863,2.121716588,0
189946,,902,12,Tuesday,607,615,0,1,44.974799,-93.222881,44.973713,-93.231063,Univ of Minnesota,Univ of Minnesota,1,Ed,0.407034191,0.407033179,0
189947,2022-12-13_17309956_1,902,12,Tuesday,615.5,623.5,0,1,44.971935,-93.246119,44.973645,-93.231064,Univ of Minnesota,Univ of Minnesota,0,Ed,0.745534339,0.745532486,0
189949,2022-12-13_30782516_1,902,12,Tuesday,685.5,699.5,0,1,44.955736,-93.115269,44.94613,-93.092306,Saint Paul Market Area I,Saint Paul Downtown,1,W,1.304275937,1.304272695,0
189951,,901,12,Tuesday,671.5,680.5,0,1,44.97496,-93.259658,44.962518,-93.247072,Minneapolis Downtown,Minneapolis Market Area I,1,W,1.057225591,1.057222963,0
189952,,902,12,Tuesday,670,681,0,1,44.974799,-93.222881,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,0,Ed,1.153664059,1.153661191,0
189953,2022-12-13_53523339_1,902,12,Tuesday,664,692,0,1,44.955776,-93.117045,44.973713,-93.231063,Saint Paul Market Area I,Univ of Minnesota,1,Ed,5.710993216,5.710979019,0
189954,2022-12-13_22575893_1,902,12,Tuesday,682.5,691.5,0,1,44.973713,-93.231063,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,Ed,0.746712898,0.746711042,0
189957,,901,12,Tuesday,670.5,685.5,0,1,44.920736,-93.21992,44.88077,-93.205,Minneapolis Market Area II,Airport and MoA,1,W,2.856131496,2.856124396,0
189958,,902_87,12,Tuesday,676.48,722.52,1,1,44.971935,-93.246119,44.89995,-93.172194,Univ of Minnesota,Saint Paul Market Area II,1,Home,7.133539347,6.148376912,0
189962,,902,12,Tuesday,660.5,668.5,0,1,44.954047,-93.097459,44.955728,-93.105179,Saint Paul Downtown,Saint Paul Downtown,0,Home,0.39493361,0.394932628,0
189963,,901,12,Tuesday,686.5,707.5,0,1,44.948353,-93.238902,44.874102,-93.224116,Minneapolis Market Area I,Airport and MoA,1,Sh,5.180957781,5.180944902,0
189964,2022-12-13_29511774_1,902,12,Tuesday,665.5,675.5,0,1,44.971754,-93.215229,44.973713,-93.231063,Univ of Minnesota,Univ of Minnesota,1,Ed,0.785944902,0.785942948,0
189965,,901,12,Tuesday,690,704,0,1,44.874119,-93.224068,44.912429,-93.210163,Airport and MoA,Minneapolis Market Area II,0,Home,2.732896077,2.732889283,0
189966,2022-12-13_91276969_1,902,12,Tuesday,727,745,0,1,44.95571,-93.135578,44.94613,-93.092306,Saint Paul Market Area I,Saint Paul Downtown,1,So,2.216903191,2.21689768,0
189967,,901,12,Tuesday,680,692,0,1,44.874119,-93.224068,44.90279,-93.202266,Airport and MoA,Airport and MoA,1,O,2.249591376,2.249585784,0
189968,2022-12-13_44044737_1,902,12,Tuesday,733,741,0,1,44.971935,-93.246119,44.973645,-93.231064,Univ of Minnesota,Univ of Minnesota,1,Home,0.745534339,0.745532486,0
189969,,902,12,Tuesday,762.5,789.5,0,1,44.954047,-93.097459,44.971754,-93.215229,Saint Paul Downtown,Univ of Minnesota,0,Home,5.886886535,5.886871901,0
189970,2022-12-13_15005782_1,902,12,Tuesday,727,738,0,1,44.974799,-93.222881,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,Ed,1.153664059,1.153661191,0
189971,,902,12,Tuesday,735.5,749.5,0,1,44.971935,-93.246119,44.967132,-93.20574,Univ of Minnesota,Saint Paul Market Area I,1,Home,2.002023253,2.002018276,0
189972,,902,12,Tuesday,736.5,744.5,0,1,44.971935,-93.246119,44.973645,-93.231064,Univ of Minnesota,Univ of Minnesota,0,So,0.745534339,0.745532486,0
189973,,902,12,Tuesday,731.5,744.5,0,1,44.976796,-93.265899,44.973645,-93.231064,Minneapolis Downtown,Univ of Minnesota,0,Ed,1.717111946,1.717107677,0
189974,2022-12-13_17180972_2,902,12,Tuesday,734.5,744.5,0,1,44.971935,-93.246119,44.974753,-93.222757,Univ of Minnesota,Univ of Minnesota,1,Home,1.158758036,1.158755155,0
189975,2022-12-13_19820823_2,902,12,Tuesday,722.5,738.5,0,1,44.973645,-93.231064,44.956386,-93.178742,Univ of Minnesota,Saint Paul Market Area I,1,Home,2.822554832,2.822547815,0
189978,,902,12,Tuesday,758,782,0,1,44.97496,-93.259658,44.95565,-93.166107,Minneapolis Downtown,Saint Paul Market Area I,1,W,4.764775682,4.764763838,0
189980,2022-12-13_81693703_1,902,12,Tuesday,787.5,798.5,0,1,44.974799,-93.222881,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,Ed,1.153664059,1.153661191,0
189981,2022-12-13_21410399_1,902,12,Tuesday,790.5,801.5,0,1,44.971988,-93.246139,44.976863,-93.265879,Univ of Minnesota,Minneapolis Downtown,1,W,1.022271075,1.022268534,1
189982,,902,12,Tuesday,788.5,799.5,0,1,44.974799,-93.222881,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,Ed,1.153664059,1.153661191,0
189984,,902,12,Tuesday,795,832,0,1,44.954047,-93.097459,44.975101,-93.259722,Saint Paul Downtown,Minneapolis Downtown,1,Sh,8.06609323,8.066073178,0
189987,2022-12-13_89643363_1,902,12,Tuesday,789.5,798.5,0,1,44.973713,-93.231063,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,Ed,0.746712898,0.746711042,0
189988,,781,7,Tuesday,422.5,452.5,0,0,45.091409,-93.436758,44.979258,-93.268715,Hennepin Market Area III,Minneapolis Downtown,0,W,11.29405503,11.29402696,1
189989,,902,12,Tuesday,852,868,0,1,44.973713,-93.231063,44.978597,-93.269919,Univ of Minnesota,Minneapolis Downtown,1,O,1.929596863,1.929592066,0
189996,,781,7,Tuesday,425,456,0,0,45.091409,-93.436758,44.977433,-93.270051,Hennepin Market Area III,Minneapolis Downtown,0,W,11.3338697,11.33384152,1
189997,,781,7,Tuesday,426,457,0,0,45.091409,-93.436758,44.977433,-93.270051,Hennepin Market Area III,Minneapolis Downtown,0,W,11.3338697,11.33384152,1
189999,,781,7,Tuesday,424,455,0,0,45.091409,-93.436758,44.977433,-93.270051,Hennepin Market Area III,Minneapolis Downtown,0,W,11.3338697,11.33384152,1
190003,,781,7,Tuesday,425,456,0,0,45.091409,-93.436758,44.977433,-93.270051,Hennepin Market Area III,Minneapolis Downtown,0,W,11.3338697,11.33384152,1
190006,,781,7,Tuesday,424.5,459.5,0,0,45.091409,-93.436758,44.973577,-93.273311,Hennepin Market Area III,Minneapolis Downtown,0,W,11.40835898,11.40833062,1
190007,,781,7,Tuesday,426.5,457.5,0,0,45.091409,-93.436758,44.977433,-93.270051,Hennepin Market Area III,Minneapolis Downtown,0,W,11.3338697,11.33384152,1
190010,,781_3,7,Tuesday,425.05,477.95,1,0,45.091409,-93.436758,44.988014,-93.20808,Hennepin Market Area III,Minneapolis Market Area II,0,W,14.37033062,13.26852931,1
190015,,902,12,Tuesday,1028,1037,0,1,44.973713,-93.231063,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,O,0.746712898,0.746711042,0
190016,,902,12,Tuesday,1034.5,1043.5,0,1,44.973713,-93.231063,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,0,So,0.746712898,0.746711042,0
190020,,902,12,Tuesday,1122.5,1130.5,0,1,44.971935,-93.246119,44.973645,-93.231064,Univ of Minnesota,Univ of Minnesota,1,Home,0.745534339,0.745532486,0
190021,,902_30,12,Tuesday,1095.71,1131.29,1,1,44.971935,-93.246119,44.999062,-93.213979,Univ of Minnesota,Minneapolis Market Area II,0,W,4.246897068,2.445921914,0
190022,,902_62,12,Tuesday,1124.33,1176.67,1,1,44.971935,-93.246119,45.025968,-93.106032,Univ of Minnesota,Ramsey Market Area III,0,Home,11.8775795,7.800877113,0
190023,,902,12,Tuesday,1119.5,1130.5,0,1,44.974799,-93.222881,44.971988,-93.246139,Univ of Minnesota,Univ of Minnesota,1,So,1.153664059,1.153661191,0
190024,,902,12,Tuesday,1213.5,1223.5,0,1,44.971935,-93.246119,44.974753,-93.222757,Univ of Minnesota,Univ of Minnesota,1,So,1.158758036,1.158755155,0
190028,,902,12,Tuesday,1155.5,1163.5,0,1,44.971935,-93.246119,44.973645,-93.231064,Univ of Minnesota,Univ of Minnesota,1,Home,0.745534339,0.745532486,0
