value,duration,params_C,params_class_weight,params_penalty,user_attrs_ACC,user_attrs_WF1,Work_precision,Work_recall,Work_f1-score,Work_support,Others_precision,Others_recall,Others_f1-score,Others_support,Home_precision,Home_recall,Home_f1-score,Home_support,Shop_precision,Shop_recall,Shop_f1-score,Shop_support,accuracy,zeroPreds,adj_accuracy,model,option
0.5924095671081241,0,858.5363760655115,balanced,l2,0.5313303024313105,0.641785838855947,0.5882352941176471,0.7060629316960859,0.641785838855947,1303.0,0.3933865450399088,0.2727272727272727,0.32212885154061627,1265.0,0.5881778212017587,0.7492221530802738,0.6590038314176245,1607.0,0.38353765323992994,0.24773755656108598,0.30103092783505153,884.0,0.5313303024313105,0.0,0.5924095671081241,LR,best
0.5924095671081241,3,28.720583011941606,,l2,0.5307372998616328,0.6420097697138869,0.5886116442738324,0.7060629316960859,0.6420097697138869,1303.0,0.3931428571428571,0.2719367588932806,0.32149532710280376,1265.0,0.5885518590998043,0.7485998755444928,0.6589975349219392,1607.0,0.3778162911611785,0.24660633484162897,0.29842573579739906,884.0,0.5307372998616328,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,1574.1380315372414,,l2,0.5305396323384068,0.6417597765363129,0.5887251761691223,0.7052954719877207,0.6417597765363129,1303.0,0.3929784824462061,0.27430830039525694,0.3230912476722533,1265.0,0.5883504650024474,0.7479775980087119,0.6586301369863014,1607.0,0.3776223776223776,0.24434389140271492,0.2967032967032967,884.0,0.5305396323384068,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,44.99173014179397,,l2,0.529946629768729,0.6424834321590512,0.5888746803069054,0.7068303914044513,0.6424834321590512,1303.0,0.39085714285714285,0.27035573122529644,0.31962616822429907,1265.0,0.5878609887420461,0.747355320472931,0.658082191780822,1607.0,0.37608318890814557,0.24547511312217193,0.29705681040383297,884.0,0.529946629768729,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,289.3888043972697,balanced,l1,0.5315279699545364,0.6415357766143106,0.588348271446863,0.7052954719877207,0.6415357766143106,1303.0,0.3931818181818182,0.2735177865612648,0.3226107226107226,1265.0,0.5888399412628488,0.7485998755444928,0.6591780821917809,1607.0,0.38501742160278746,0.25,0.30315500685871055,884.0,0.5315279699545364,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,186.87588670277896,,l2,0.5305396323384068,0.6424834321590512,0.5888746803069054,0.7068303914044513,0.6424834321590512,1303.0,0.3917995444191344,0.2719367588932806,0.3210452636490901,1265.0,0.5876893014167074,0.7485998755444928,0.6584564860426929,1607.0,0.37894736842105264,0.24434389140271492,0.297111416781293,884.0,0.5305396323384068,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,282.8074699079668,,l2,0.5305396323384068,0.6414830360265827,0.5893316195372751,0.70376055257099,0.6414830360265827,1303.0,0.39120631341600903,0.27430830039525694,0.3224907063197026,1265.0,0.5881488736532811,0.747355320472931,0.6582625376815566,1607.0,0.38153310104529614,0.24773755656108598,0.3004115226337449,884.0,0.5305396323384068,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,9919.536100888765,,l2,0.5309349673848587,0.6422594142259415,0.5884984025559106,0.7068303914044513,0.6422594142259415,1303.0,0.3926940639269406,0.2719367588932806,0.321345165810369,1265.0,0.5879765395894428,0.7485998755444928,0.6586367369285518,1607.0,0.3811188811188811,0.24660633484162897,0.29945054945054944,884.0,0.5309349673848587,0.0,0.5924095671081241,LR,best
0.5924095671081241,1,251.38422449998276,,l2,0.5303419648151808,0.6412853650017464,0.5884615384615385,0.7045280122793554,0.6412853650017464,1303.0,0.39184597961494905,0.2735177865612648,0.3221601489757914,1265.0,0.5886385896180215,0.7479775980087119,0.6588106330501508,1607.0,0.3780487804878049,0.24547511312217193,0.29766803840877915,884.0,0.5303419648151808,0.0,0.5924095671081241,LR,best
0.5924095671081241,3,72.36385624718356,balanced,l2,0.5301442972919549,0.6419839329374781,0.5891025641025641,0.7052954719877207,0.6419839329374781,1303.0,0.3902161547212742,0.2711462450592885,0.3199626865671642,1265.0,0.5879765395894428,0.7485998755444928,0.6586367369285518,1607.0,0.3780487804878049,0.24547511312217193,0.29766803840877915,884.0,0.5301442972919549,0.0,0.5924095671081241,LR,best
